pos,corr_resp,random,seq,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
-150,z,random,,0,0,0,0,49,1,197,3,,,,,503.2897572000511,504.27337820013054,504.27337820013054,504.27337820013054,504.27337820013054,504.2900165000465,505.2738187001087,505.2738187001087,z,1,0.4793449998833239,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,random,,0,0,0,0,49,2,198,0,,,,,505.7738787000999,506.77449320000596,506.77449320000596,506.77449320000596,506.77449320000596,506.77449320000596,507.7747190000955,507.7747190000955,x,1,0.48879149998538196,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,random,,0,0,0,0,49,3,199,2,,,,,508.2916340001393,509.2921530001331,509.2921530001331,509.2921530001331,509.2921530001331,509.2921530001331,510.2924530999735,510.2924530999735,c,1,0.4924618999939412,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,0,0,0,0,510.8089223999996,511.7929223999381,511.7929223999381,511.7929223999381,511.7929223999381,511.80951260006987,512.7933839999605,512.7933839999605,x,1,0.5532297999598086,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,0,1,1,1,513.3767393999733,514.3774993000552,514.3774993000552,514.3774993000552,514.3774993000552,514.3774993000552,515.3774202999193,515.3774202999193,v,1,0.47210799995809793,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,0,2,2,2,515.8776744999923,516.8613626000006,516.8613626000006,516.8613626000006,516.8613626000006,516.8783072000369,517.8619703000877,517.8619703000877,c,1,0.4450044999830425,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,0,3,3,3,518.3289046001155,519.3292670999654,519.3292670999654,519.3292670999654,519.3292670999654,519.3292670999654,520.3293437999673,520.3293437999673,z,1,0.45805269991979003,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,1,0,4,0,520.8129567999858,521.7967946999706,521.7967946999706,521.7967946999706,521.7967946999706,521.813590799924,522.7972289000172,522.7972289000172,x,1,0.5572766000404954,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,1,1,5,1,523.3808059999719,524.3812067001127,524.3812067001127,524.3812067001127,524.3812067001127,524.3812067001127,525.3813702000771,525.3813702000771,v,1,0.49978499999269843,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,1,2,6,2,525.8981314001139,526.8989478999283,526.8989478999283,526.8989478999283,526.8989478999283,526.8989478999283,527.8990484001115,527.8990484001115,c,1,0.372893099905923,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,1,3,7,3,528.2992740001064,529.2998335000593,529.2998335000593,529.2998335000593,529.2998335000593,529.2998335000593,530.2999114000704,530.2999114000704,z,1,0.4864795000758022,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,2,0,8,0,530.8166245000903,531.8171800000127,531.8171800000127,531.8171800000127,531.8171800000127,531.8171800000127,532.8011104001198,532.8011104001198,x,1,0.39562340010888875,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,2,1,9,1,533.2177029999439,534.2182080000639,534.2182080000639,534.2182080000639,534.2182080000639,534.2182080000639,535.2018697999883,535.2018697999883,v,1,0.4045164999552071,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,2,2,10,2,535.635373499943,536.6357684999239,536.6357684999239,536.6357684999239,536.6357684999239,536.6357684999239,537.6360235000029,537.6360235000029,c,1,0.37213619984686375,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,2,3,11,3,538.0361172000412,539.0364975000266,539.0364975000266,539.0364975000266,539.0364975000266,539.0364975000266,540.0204169999342,540.0204169999342,z,1,0.5644390000961721,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,3,0,12,0,540.6039130000863,541.6041806999128,541.6041806999128,541.6041806999128,541.6041806999128,541.6041806999128,542.604523899965,542.604523899965,x,1,0.43641870003193617,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,3,1,13,1,543.071381600108,544.0719908999745,544.0719908999745,544.0719908999745,544.0719908999745,544.0719908999745,545.0721098999493,545.0721098999493,v,1,0.5373275000602007,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,3,2,14,2,545.6391706001014,546.6396757001057,546.6396757001057,546.6396757001057,546.6396757001057,546.6396757001057,547.6399928000756,547.6399928000756,c,1,0.35720200021751225,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,3,3,15,3,548.0233436000999,549.0238503001165,549.0238503001165,549.0238503001165,549.0238503001165,549.0238503001165,550.0239430000074,550.0239430000074,z,1,0.41622529993765056,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,4,0,16,0,550.4575330999214,551.4582724000793,551.4582724000793,551.4582724000793,551.4582724000793,551.4582724000793,552.4418760000262,552.4418760000262,x,1,0.37548859999515116,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,4,1,17,1,552.8418729999103,553.8421936000232,553.8421936000232,553.8421936000232,553.8421936000232,553.8421936000232,554.8257112000138,554.8257112000138,v,1,0.3847281001508236,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,4,2,18,2,555.2427930000704,556.2434449999128,556.2434449999128,556.2434449999128,556.2434449999128,556.2434449999128,557.226649499964,557.226649499964,c,1,0.4120086000766605,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,4,3,19,3,557.6601822001394,558.660684700124,558.660684700124,558.660684700124,558.660684700124,558.660684700124,559.6444761999883,559.6444761999883,z,1,0.3880763000342995,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,5,0,20,0,560.0612874000799,561.0617136999499,561.0617136999499,561.0617136999499,561.0617136999499,561.0617136999499,562.0618509000633,562.0618509000633,x,1,0.3752456000074744,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,5,1,21,1,562.4621959999204,563.4626879000571,563.4626879000571,563.4626879000571,563.4626879000571,563.4626879000571,564.4627666999586,564.4627666999586,v,1,0.42594999982975423,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,5,2,22,2,564.912920899922,565.8966423000675,565.8966423000675,565.8966423000675,565.8966423000675,565.9134047999978,566.8972776001319,566.8972776001319,c,1,0.7302745999768376,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,5,3,23,3,567.647350500105,568.6478903999086,568.6478903999086,568.6478903999086,568.6478903999086,568.6478903999086,569.6312375999987,569.6312375999987,z,1,0.6010535999666899,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,6,0,24,0,570.2649123000447,571.2655641001184,571.2655641001184,571.2655641001184,571.2655641001184,571.2655641001184,572.2657975999173,572.2657975999173,x,1,0.390673799905926,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,6,1,25,1,572.6828087000176,573.6830675001256,573.6830675001256,573.6830675001256,573.6830675001256,573.6830675001256,574.6834762999788,574.6834762999788,v,1,0.449593500001356,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,6,2,26,2,575.1502507000696,576.1508699001279,576.1508699001279,576.1508699001279,576.1508699001279,576.1508699001279,577.1511959999334,577.1511959999334,c,1,0.4210536000318825,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,6,3,27,3,577.6013327001128,578.6017322000116,578.6017322000116,578.6017322000116,578.6017322000116,578.6017322000116,579.6022058001254,579.6022058001254,z,1,0.4838560000061989,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,7,0,28,0,580.1188555001281,581.1193832000718,581.1193832000718,581.1193832000718,581.1193832000718,581.1193832000718,582.1030989999417,582.1030989999417,x,1,0.335895299911499,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,7,1,29,1,582.469839700032,583.4702115999535,583.4702115999535,583.4702115999535,583.4702115999535,583.4702115999535,584.4705936000682,584.4705936000682,v,1,0.6231796001084149,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,7,2,30,2,585.1206869999878,586.1213018000126,586.1213018000126,586.1213018000126,586.1213018000126,586.1213018000126,587.1216528001241,587.1216528001241,c,1,0.42852640012279153,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,7,3,31,3,587.5716492999345,588.5722121999133,588.5722121999133,588.5722121999133,588.5722121999133,588.5722121999133,589.5726538000163,589.5726538000163,z,1,0.5382614999543875,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,8,0,32,0,590.1391431000084,591.1397365999874,591.1397365999874,591.1397365999874,591.1397365999874,591.1397365999874,592.1234089999925,592.1234089999925,x,1,0.3854833000805229,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,8,1,33,1,592.5402943999507,593.540633900091,593.540633900091,593.540633900091,593.540633900091,593.540633900091,594.5411195000634,594.5411195000634,v,1,0.36605859990231693,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,8,2,34,2,594.9243529001251,595.9083688999526,595.9083688999526,595.9083688999526,595.9083688999526,595.9248828999698,596.9087040999439,596.9087040999439,c,1,0.535856599919498,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,8,3,35,3,597.4754306001123,598.4758379999548,598.4758379999548,598.4758379999548,598.4758379999548,598.4758379999548,599.4763181000017,599.4763181000017,z,1,0.4250205000862479,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,9,0,36,0,599.9265127000399,600.9269276999403,600.9269276999403,600.9269276999403,600.9269276999403,600.9269276999403,601.927318500122,601.927318500122,x,1,0.32976630004122853,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,9,1,37,1,602.2771528000012,603.277795900125,603.277795900125,603.277795900125,603.277795900125,603.277795900125,604.2613216999453,604.2613216999453,v,1,0.3540268000215292,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,9,2,38,2,604.6446416999679,605.6452731001191,605.6452731001191,605.6452731001191,605.6452731001191,605.6452731001191,606.628870600136,606.628870600136,c,1,0.3416393999941647,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,9,3,39,3,606.9955504999962,607.9962266001385,607.9962266001385,607.9962266001385,607.9962266001385,607.9962266001385,608.9797839000821,608.9797839000821,z,1,0.4754302999936044,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,10,0,40,0,609.4799311000388,610.4806005000137,610.4806005000137,610.4806005000137,610.4806005000137,610.4806005000137,611.4641762999818,611.4641762999818,x,1,0.31863419990986586,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,10,1,41,1,611.8143587999512,612.8148727000225,612.8148727000225,612.8148727000225,612.8148727000225,612.8148727000225,613.8149312001187,613.8149312001187,v,1,0.29654800007119775,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,10,2,42,2,614.1316740999464,615.1323947999626,615.1323947999626,615.1323947999626,615.1323947999626,615.1323947999626,616.1159783001058,616.1159783001058,c,1,0.27821909985505044,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,10,3,43,3,616.4161418001167,617.4165825999808,617.4165825999808,617.4165825999808,617.4165825999808,617.4165825999808,618.4167774999514,618.4167774999514,z,1,0.3532986000645906,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,11,0,44,0,618.8000722001307,619.8007340000477,619.8007340000477,619.8007340000477,619.8007340000477,619.8007340000477,620.8009270001203,620.8009270001203,x,1,0.30117199989035726,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,11,1,45,1,621.1342692000326,622.1183577000629,622.1183577000629,622.1183577000629,622.1183577000629,622.1349091001321,623.118664199952,623.118664199952,v,1,0.314606900094077,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,11,2,46,2,623.4520527999848,624.4524245001376,624.4524245001376,624.4524245001376,624.4524245001376,624.4524245001376,625.4528622000944,625.4528622000944,c,1,0.34583169990219176,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,11,3,47,3,625.819785800064,626.8199074000586,626.8199074000586,626.8199074000586,626.8199074000586,626.8199074000586,627.8204538999125,627.8204538999125,z,1,0.41346090007573366,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,12,0,48,0,628.2537925001234,629.2541253000963,629.2541253000963,629.2541253000963,629.2541253000963,629.2541253000963,630.2545579001307,630.2545579001307,x,1,0.4269081000238657,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,12,1,49,1,630.7047606001142,631.7050236000214,631.7050236000214,631.7050236000214,631.7050236000214,631.7050236000214,632.7054940001108,632.7054940001108,v,1,0.34922510012984276,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,12,2,50,2,633.0725141000003,634.0728519000113,634.0728519000113,634.0728519000113,634.0728519000113,634.0728519000113,635.0733549001161,635.0733549001161,c,1,0.3790742000564933,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,12,3,51,3,635.4733879000414,636.4737275999505,636.4737275999505,636.4737275999505,636.4737275999505,636.4737275999505,637.4739030001219,637.4739030001219,z,1,0.3696330999955535,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,13,0,52,0,637.8740324999671,638.8578610001132,638.8578610001132,638.8578610001132,638.8578610001132,638.874665300129,639.8580682000611,639.8580682000611,x,1,0.3507191000971943,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,13,1,53,1,640.2416832000017,641.2421683000866,641.2421683000866,641.2421683000866,641.2421683000866,641.2421683000866,642.2435220999178,642.2435220999178,v,1,0.3472742000594735,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,13,2,54,2,642.6092290999368,643.609706300078,643.609706300078,643.609706300078,643.609706300078,643.609706300078,644.6099819999654,644.6099819999654,c,1,0.359918599948287,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,13,3,55,3,644.9936347000767,645.9939250999596,645.9939250999596,645.9939250999596,645.9939250999596,645.9939250999596,646.9944758999627,646.9944758999627,z,1,0.43884470011107624,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,14,0,56,0,647.4610534000676,648.4615291999653,648.4615291999653,648.4615291999653,648.4615291999653,648.4615291999653,649.4617902999744,649.4617902999744,x,1,0.3005464000161737,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,14,1,57,1,649.7787468999159,650.7792740999721,650.7792740999721,650.7792740999721,650.7792740999721,650.7792740999721,651.7793765999377,651.7793765999377,v,1,0.2959362000692636,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,14,2,58,2,652.0963864000514,653.096630499931,653.096630499931,653.096630499931,653.096630499931,653.096630499931,654.0968887999188,654.0968887999188,c,1,0.3284457998815924,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,14,3,59,3,654.4470021000598,655.4473936001305,655.4473936001305,655.4473936001305,655.4473936001305,655.4473936001305,656.4313495999668,656.4313495999668,z,1,0.3001233998220414,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,15,0,60,0,656.7478585999925,657.7484798999503,657.7484798999503,657.7484798999503,657.7484798999503,657.7484798999503,658.7488005999476,658.7488005999476,x,1,0.3195195000153035,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,15,1,61,1,659.0987392999232,660.0993836000562,660.0993836000562,660.0993836000562,660.0993836000562,660.0993836000562,661.0997069000732,661.0997069000732,v,1,0.42048639990389347,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,15,2,62,2,661.5498500999529,662.550139500061,662.550139500061,662.550139500061,662.550139500061,662.550139500061,663.5507589001209,663.5507589001209,c,1,0.4209731000009924,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,15,3,63,3,664.0007355001289,665.0012006999459,665.0012006999459,665.0012006999459,665.0012006999459,665.0012006999459,665.9847087000962,665.9847087000962,z,1,0.46634349995292723,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,16,0,64,0,666.4680854000617,667.4688250001054,667.4688250001054,667.4688250001054,667.4688250001054,667.4688250001054,668.4688883000053,668.4688883000053,x,1,0.33272050018422306,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,16,1,65,1,668.8193491001148,669.8195239000488,669.8195239000488,669.8195239000488,669.8195239000488,669.8195239000488,670.8198853000067,670.8198853000067,v,1,0.3775932998396456,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,16,2,66,2,671.219946899917,672.2206910999957,672.2206910999957,672.2206910999957,672.2206910999957,672.2206910999957,673.2208324000239,673.2208324000239,c,1,0.3234914999920875,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,16,3,67,3,673.5708550000563,674.5716345000546,674.5716345000546,674.5716345000546,674.5716345000546,674.5716345000546,675.5551110000815,675.5551110000815,z,1,0.2905721999704838,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,17,0,68,0,675.871691999957,676.8720857999288,676.8720857999288,676.8720857999288,676.8720857999288,676.8720857999288,677.8727587000467,677.8727587000467,x,1,0.2663823999464512,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,17,1,69,1,678.1564619001001,679.1564992999192,679.1564992999192,679.1564992999192,679.1564992999192,679.1564992999192,680.1569741999265,680.1569741999265,v,1,0.4113489999435842,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,17,2,70,2,680.5904987000395,681.590832100017,681.590832100017,681.590832100017,681.590832100017,681.590832100017,682.591377899982,682.591377899982,c,1,0.3396902000531554,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,17,3,71,3,682.9577987000812,683.958299400052,683.958299400052,683.958299400052,683.958299400052,683.958299400052,684.9586982999463,684.9586982999463,z,1,0.47451990004628897,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,18,0,72,0,685.4587753999513,686.4594970000908,686.4594970000908,686.4594970000908,686.4594970000908,686.4594970000908,687.4429663999472,687.4429663999472,x,1,0.32108139991760254,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,18,1,73,1,687.7932988000102,688.7935826000758,688.7935826000758,688.7935826000758,688.7935826000758,688.7935826000758,689.7940378999338,689.7940378999338,v,1,0.5363836998585612,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,18,2,74,2,690.3606781000271,691.3612858999986,691.3612858999986,691.3612858999986,691.3612858999986,691.3612858999986,692.3617589001078,692.3617589001078,c,1,0.49432569998316467,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,18,3,75,3,692.8783811000176,693.8786546001211,693.8786546001211,693.8786546001211,693.8786546001211,693.8786546001211,694.8791652000509,694.8791652000509,z,1,0.4417992001399398,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,19,0,76,0,695.3458899999969,696.3295794001315,696.3295794001315,696.3295794001315,696.3295794001315,696.3463985999115,697.3301814000588,697.3301814000588,x,1,0.33291470003314316,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,19,1,77,1,697.6799300001003,698.680643599946,698.680643599946,698.680643599946,698.680643599946,698.680643599946,699.6655918001197,699.6655918001197,v,1,0.6616723001934588,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,19,2,78,2,700.3477616000455,701.3481672999915,701.3481672999915,701.3481672999915,701.3481672999915,701.3481672999915,702.3320266001392,702.3320266001392,c,1,0.3534506999421865,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,19,3,79,3,702.7155792999547,703.7160028999206,703.7160028999206,703.7160028999206,703.7160028999206,703.7160028999206,704.7162142000161,704.7162142000161,z,1,0.4025394001509994,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,20,0,80,0,705.1498942999169,706.1502517000772,706.1502517000772,706.1502517000772,706.1502517000772,706.1502517000772,707.1504335999489,707.1504335999489,x,1,0.41902030003257096,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,20,1,81,1,707.6007046001032,708.6010819000658,708.6010819000658,708.6010819000658,708.6010819000658,708.6010819000658,709.6014151999261,709.6014151999261,v,1,0.2993875998072326,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,20,2,82,2,709.9180916999467,710.9187380000949,710.9187380000949,710.9187380000949,710.9187380000949,710.9187380000949,711.9192345999181,711.9192345999181,c,1,0.40083050006069243,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,,seq,0,0,0,0,,,,,20,3,83,3,712.352666300023,713.3529387000017,713.3529387000017,713.3529387000017,713.3529387000017,713.3529387000017,714.3533193001058,714.3533193001058,z,1,0.3789544999599457,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,,seq,0,0,0,0,,,,,21,0,84,0,714.7532108000014,715.7370915999636,715.7370915999636,715.7370915999636,715.7370915999636,715.7538737999275,716.7373818999622,716.7373818999622,x,1,0.2754424000158906,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,,seq,0,0,0,0,,,,,21,1,85,1,717.0377035001293,718.0378112001345,718.0378112001345,718.0378112001345,718.0378112001345,718.0378112001345,719.0383711999748,719.0383711999748,v,1,0.30195009987801313,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,,seq,0,0,0,0,,,,,21,2,86,2,719.371619099984,720.3556176999118,720.3556176999118,720.3556176999118,720.3556176999118,720.3723089999985,721.3559777999762,721.3559777999762,c,1,0.32448119996115565,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
